user_id,login,name,total_repos,total_stars_received,total_forks_received,avg_stars_per_repo,account_age_days,repos_per_year,followers,following,follower_ratio,h_index,impact_score,primary_languages,primary_language_1,language_diversity,industries_served,primary_industry,has_readme_pct,has_license_pct,total_open_issues,days_since_last_push,is_active
110061249,aalvaropc,alvarop,7,8,0,1.1428571428571428,1327,1.9253956292388847,28,109,0.25688073394495414,1,36,"Go, TypeScript, JavaScript",Go,5,3,J,1.0,0.42857142857142855,0,0,True
33765137,alainm23,Alain,17,5101,303,300.05882352941177,3039,2.041790062520566,395,49,8.061224489795919,4,6102,"Vala, TypeScript, HTML",Vala,5,4,J,0.7647058823529411,0.4117647058823529,279,8,True
9284690,ivandevp,Ivan Medina,6,28,31,4.666666666666667,4167,0.525557955363571,262,87,3.0114942528735633,3,352,JavaScript,JavaScript,1,3,P,0.6666666666666666,0.0,41,1166,False
98291422,ernanimendonca,Ernani Mendonça,5,5,0,1.0,1511,1.2078093977498345,83,109,0.7614678899082569,1,88,HTML,HTML,1,1,J,1.0,0.0,0,1485,False
203321,matiskay,Edgar Marca,20,258,34,12.9,5873,1.242976332368466,100,210,0.47619047619047616,2,426,"Python, Shell, JavaScript",Python,7,3,J,0.9,0.15,96,49,True
31359121,hebertdev,hebert villafuerte,28,44,20,1.5714285714285714,3123,3.272494396413705,39,4,9.75,4,123,"HTML, JavaScript, CSS",HTML,5,6,J,0.4642857142857143,0.17857142857142858,26,2,True
12980264,ichaparroc,Israel Chaparro,3,7,0,2.3333333333333335,3920,0.27933673469387754,10,3,3.3333333333333335,2,17,"Python, Jupyter Notebook",Python,2,2,P,1.0,0.0,0,119,False
201184204,abogkevincana,Kevin Cana Maguiña,1,1,0,1.0,380,0.9605263157894738,5,13,0.38461538461538464,1,6,,,0,1,J,0.0,0.0,0,281,False
155261549,stella-sre,stella,4,19,3,4.75,805,1.813664596273292,9,27,0.3333333333333333,1,34,"Shell, Rust, Go",Shell,4,2,J,0.75,0.25,0,8,True
21105282,oscaramos,Oscar Ramos,9,17,5,1.8888888888888888,3496,0.9396453089244851,29,10,2.9,2,56,"JavaScript, TypeScript, C++",JavaScript,3,5,J,1.0,0.3333333333333333,3,1412,False
253504991,ListopadXD2009,sapphy wapphy,6,7,0,1.1666666666666667,67,32.6865671641791,6,8,0.75,1,13,C#,C#,1,2,S,1.0,0.8333333333333334,0,7,True
56895393,Luissylar,Luis Saldivar,2,2,1,1.0,2335,0.31263383297644537,8,15,0.5333333333333333,1,12,PHP,PHP,1,1,J,1.0,0.0,0,724,False
79887986,gerardoisla0,Julio Gerardo Isla Goicochea,3,4,0,1.3333333333333333,1839,0.5954323001631322,5,1,5.0,1,9,"TypeScript, Dart",TypeScript,2,2,J,1.0,0.3333333333333333,0,371,False
119689098,crissposs,Cristian 🦭,4,5,2,1.25,1199,1.2176814011676396,3,1,3.0,1,12,"HTML, CSS",HTML,2,2,J,0.5,0.0,0,33,True
3536982,ekmartin,Martin Ek,16,1046,213,65.375,4779,1.2220129734254028,209,112,1.8660714285714286,6,1681,"JavaScript, Python, Shell",JavaScript,7,2,J,1.0,0.75,62,1027,False
47990946,test0n3,Carlos A.,31,31,4,1.0,2574,4.395881895881896,30,72,0.4166666666666667,1,69,"JavaScript, HTML, Ruby",JavaScript,5,7,J,0.9354838709677419,0.16129032258064516,29,18,True
9002215,riux,Riux,1,1,0,1.0,4181,0.08729968906960058,14,7,2.0,1,15,Vue,Vue,1,1,J,1.0,0.0,0,2184,False
75816978,WFernandoc07,William Castrejon,3,3,0,1.0,1920,0.5703125,1,12,0.08333333333333333,1,4,"Jupyter Notebook, Java, HTML",Jupyter Notebook,3,3,P,0.3333333333333333,0.0,0,621,False
52054723,bvilladev,Brayan Alexander Villanueva Quispe,4,5,0,1.25,2459,0.5937372915819439,8,1,8.0,1,13,Java,Java,1,3,J,0.0,0.0,0,212,False
50956366,csswoman,Karla Agraz,3,10,2,3.3333333333333335,2488,0.440112540192926,192,111,1.7297297297297298,2,206,"CSS, JavaScript",CSS,2,2,I,1.0,0.0,4,1450,False
3810688,IgnacioGans,Ignacio Gutiérrez,7,7,0,1.0,4754,0.5374421539755995,9,6,1.5,1,16,"JavaScript, CSS, TypeScript",JavaScript,3,2,J,0.8571428571428571,0.42857142857142855,0,1484,False
1782130,moisesli,Moises Linares O.,1,2,0,2.0,5040,0.07242063492063491,22,26,0.8461538461538461,1,24,PHP,PHP,1,1,K,0.0,0.0,0,2934,False
39033189,luisfernandosolis,Luis fernando solis,23,29,0,1.2608695652173914,2869,2.9261066573719066,18,21,0.8571428571428571,2,47,"Jupyter Notebook, Python, TypeScript",Jupyter Notebook,4,5,J,0.5217391304347826,0.08695652173913043,12,26,True
5665734,FrancoRosa,FrancoRosa,6,16,8,2.6666666666666665,4537,0.48269781794137095,25,9,2.7777777777777777,2,57,"JavaScript, C++, Shell",JavaScript,3,5,J,1.0,0.0,0,235,False
11939055,fernandops26,Fernando Palacios,2,96,22,48.0,3988,0.18304914744232698,12,4,3.0,2,152,TypeScript,TypeScript,1,1,J,1.0,0.5,1,1097,False
143958576,BeltranHC,JUNIOR HUARAYA,1,5,0,5.0,923,0.39544962080173346,13,13,1.0,1,18,TypeScript,TypeScript,1,1,J,1.0,0.0,0,50,True
91240794,OmarUTEC,Om@r,11,28,3,2.5454545454545454,1634,2.4571603427172586,676,1487,0.4546065904505716,2,710,"Python, Vue",Python,2,6,J,0.9090909090909091,0.18181818181818182,0,0,True
79876959,ArthurGC,Arthur Guzman,49,98,9,2.0,1839,9.725394235997825,32,14,2.2857142857142856,4,148,"HTML, JavaScript, SCSS",HTML,9,6,J,0.9795918367346939,0.46938775510204084,2,1148,False
46494611,Onnichan,Daniel Aguilar,1,14,30,14.0,2622,0.13920671243325705,19,35,0.5428571428571428,1,93,JavaScript,JavaScript,1,1,J,1.0,0.0,0,1405,False
83934616,antonyayansi,Antony Ayansi,4,4,0,1.0,1770,0.824858757062147,17,12,1.4166666666666667,1,21,"PHP, Vue, CSS",PHP,3,3,K,0.75,0.0,0,373,False
380774,chafarleston,charles paul requena palomino,1,4,9,4.0,5676,0.06430584918957012,20,28,0.7142857142857143,1,42,Shell,Shell,1,1,J,0.0,0.0,0,2259,False
33376402,MishaHernandez,Mijail Hernandez,1,4,4,4.0,3053,0.11955453652145431,6,12,0.5,1,18,SCSS,SCSS,1,1,J,1.0,0.0,0,1853,False
103982003,Dacyz,Diego Arturo Yangua Merino,2,7,4,3.5,1426,0.511921458625526,5,4,1.25,2,20,Dart,Dart,1,1,J,1.0,0.5,0,559,False
20673011,linder3hs,Linder Hassinger,22,167,14,7.590909090909091,3518,2.282546901648664,346,17,20.352941176470587,7,541,"TypeScript, JavaScript, HTML",TypeScript,5,2,J,0.5909090909090909,0.09090909090909091,6,308,False
11827305,ChrisChV,Chris Chávez,12,39,16,3.25,3995,1.0963704630788487,27,4,6.75,3,98,"C++, Dart, Python",C++,6,3,J,0.75,0.3333333333333333,29,1151,False
49838578,gerardokaztro,Gerardo Castro ☁️🔐,5,281,36,56.2,2520,0.7242063492063492,62,13,4.769230769230769,2,415,"HTML, JavaScript",HTML,2,3,J,0.8,0.6,0,2,True
32112786,javierstamina,Javier Alejandro Arteaga Gonzales,6,11,2,1.8333333333333333,3098,0.7069076823757263,2,2,1.0,1,17,"JavaScript, R, Java",JavaScript,4,1,P,1.0,0.0,0,1051,False
21184592,heygonzalocaira,Gonzalo Caira,12,228,60,19.0,3491,1.2546548266972215,56,23,2.4347826086956523,3,404,"Dart, C++, Python",Dart,4,5,P,0.9166666666666666,0.3333333333333333,2,723,False
77988885,kenyihq,Kenyi Hancco,5,10,1,2.0,1874,0.9738527214514409,2,1,2.0,2,14,"Python, Java, TypeScript",Python,4,4,J,1.0,0.2,1,1123,False
374087,maraca,Martin Cozzi,6,20,8,3.3333333333333335,5682,0.38542766631467795,32,61,0.5245901639344263,3,68,"Python, Shell, Go",Python,4,2,J,0.8333333333333334,0.3333333333333333,2,4485,False
197961840,MariluFiorela,Marilu Fiorela Pauccar Lima ,1,1,0,1.0,402,0.9079601990049752,2,4,0.5,1,3,Jupyter Notebook,Jupyter Notebook,1,1,P,1.0,0.0,0,5,True
38053554,MineiToshio,Sergio Toshio Minei,8,956,588,119.5,2902,1.0062026188835287,310,23,13.478260869565217,3,2442,"HTML, JavaScript, TypeScript",HTML,6,7,J,1.0,0.75,6,831,False
28662284,jsalinasvela,Jesus Salinas Vela,10,14,2,1.4,3228,1.130731102850062,23,60,0.38333333333333336,2,41,"Java, JavaScript, PHP",Java,3,4,J,0.4,0.0,0,2812,False
95115663,AxelCruzado,,3,4,0,1.3333333333333333,1569,0.6978967495219885,2,1,2.0,1,6,"HTML, Kotlin, TypeScript",HTML,3,3,J,1.0,0.0,0,200,False
